CLUTCH_NUMBER	DATA_EGGS_FOUND	COLOR	MALE	FEMALE	REGION	POPULATION	MALE_STANDARD_LENGTH	MALE_MASS	FEMALE_STANDARD_LENGTH	FEMALE_MASS	MALE_LAT	MALE_LONG	FEMALE_LAT	FEMALE_LONG	TEMPERATURE	TANK	ROOM	CLUTCH_ORDER	DAYS_IN_TREATMENT	SAMPLE_NO	SL	MASS	
91	11/02/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	3	85	17		0.0051	
91	11/02/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	3	85	18		0.0053	
91	11/02/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	3	85	19		0.0055	
91	11/02/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	3	85	20		0.0054	
91	11/02/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	3	85	21		0.0056	
91	11/02/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	3	85	22		0.0055	
91	11/02/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	3	85	23		0.0053	
91	11/02/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	3	85	24		0.0054	
91	11/02/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	3	85	25		0.0051	
91	11/02/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	3	85	26		0.0058	
91	11/02/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	3	85	27		0.0056	
91	11/02/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	3	85	28		0.0053	
91	11/02/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	3	85	29		0.0054	
91	11/02/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	3	85	30		0.0053	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	1		0.0058	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	2		0.0057	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	3		0.0055	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	4		0.0056	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	5		0.0052	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	6		0.0052	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	7		0.0049	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	8		0.0057	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	9		0.0056	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	10		0.0056	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	11		0.0054	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	12		0.0054	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	13		0.0057	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	14		0.0053	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	15		0.0056	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	16		0.0056	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	17		0.0053	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	18		0.0056	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	19		0.0056	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	20		0.0056	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	21		0.0054	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	22		0.0053	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	23		0.0057	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	24		0.0058	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	25		0.0055	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	26		0.0059	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	27		0.0055	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	28		0.0055	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	29		0.0055	
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	103.00	50.94	103.80	49.03	-16.996	146.202	-16.996	146.202	27	172	3	3	86	30		0.0057	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	1		0.0041	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	2		0.0036	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	3		0.0047	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	4		0.0039	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	5		0.0046	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	6		0.0043	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	7		0.0039	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	8		0.0045	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	9		0.0043	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	10		0.0041	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	11		0.0041	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	12		0.0040	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	13		0.0048	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	14		0.0045	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	15		0.0045	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	16		0.0045	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	17		0.0052	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	18		0.0044	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	19		0.0044	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	20		0.0049	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	21		0.0046	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	22		0.0044	crushed
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	23		0.0048	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	24		0.0052	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	25		0.0045	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	26		0.0051	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	27		0.0046	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	28		0.0044	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	29		0.0042	
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	3	87	30		0.0048	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	1		0.0045	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	2		0.0047	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	3		0.0045	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	4		0.0049	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	5		0.0047	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	6		0.0049	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	7		0.0042	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	8		0.0046	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	9		0.0044	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	10		0.0048	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	11		0.0046	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	12		0.0049	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	13		0.0046	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	14		0.0046	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	15		0.0045	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	16		0.0045	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	17		0.0048	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	18		0.0047	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	19		0.0045	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	20		0.0048	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	21		0.0047	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	22		0.0044	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	23		0.0047	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	24		0.0044	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	25		0.0047	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	26		0.0049	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	27		0.0046	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	28		0.0044	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	29		0.0050	
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	5	88	30		0.0049	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	1		0.0035	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	2		0.0037	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	3		0.0037	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	4		0.0037	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	5		0.0035	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	6		0.0038	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	7		0.0034	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	8		0.0033	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	9		0.0034	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	10		0.0031	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	11		0.0040	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	12		0.0038	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	13		0.0034	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	14		0.0038	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	15		0.0036	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	16		0.0037	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	17		0.0037	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	18		0.0040	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	19		0.0036	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	20		0.0038	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	21		0.0036	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	22		0.0041	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	23		0.0039	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	24		0.0035	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	25		0.0039	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	26		0.0038	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	27		0.0036	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	28		0.0038	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	29		0.0039	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	30		0.0038	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	31		0.0039	
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	1	88	32		0.0037	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	1		0.0035	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	2		0.0038	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	3		0.0041	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	4		0.0040	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	5		0.0039	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	6		0.0039	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	7		0.0033	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	8		0.0036	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	9		0.0039	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	10		0.0039	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	11		0.0038	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	12		0.0039	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	13		0.0037	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	14		0.0037	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	15		0.0039	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	16		0.0037	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	17		0.0038	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	18		0.0040	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	19		0.0037	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	20		0.0037	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	21		0.0034	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	22		0.0041	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	23		0.0041	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	24		0.0042	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	25		0.0037	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	26		0.0041	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	87.08	29.75	82.80	27.63	-16.702	145.986	-16.702	145.986	30	166	3	1	55	27		0.0038	
