CLUTCH_NUMBER	MALE	FEMALE	REGION	POPULATION	DATE_OF_HATCH	DATE_SAMPLED	AGE_DAYS	DEV_TEMP	TANK	REP	LENGTH	MASS	EXPERIMENT	NOTES		
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	18/07/2023	145	30	250	1	33.53	1.2018	growth			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	18/07/2023	145	30	250	1	32.46	1.1402	growth			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	18/07/2023	145	30	250	1	26.62	0.6346	growth			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	18/07/2023	145	30	250	1	28.10	0.7271	growth			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	18/07/2023	145	30	250	1	22.98	0.4413	growth			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	18/07/2023	145	30	250	1	20.23	0.2500	growth			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	18/07/2023	145	30	250	1	22.87	0.4320	growth			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	6/07/2023	133	30	250	1	22.21	0.4312	CTmax			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	6/07/2023	133	30	250	1	30.95	1.1995	CTmax			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	6/07/2023	133	30	250	1	28.21	0.9454	CTmax			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	6/07/2023	133	30	250	1	27.70	0.8307	CTmax			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	6/07/2023	133	30	250	1	34.79	1.9400	CTmax			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	18/07/2023	145	30	233	2	29.69	0.9222	growth			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	18/07/2023	145	30	233	2	31.10	0.9933	growth			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	18/07/2023	145	30	233	2	31.42	1.0569	growth			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	18/07/2023	145	30	233	2	31.09	1.1163	growth			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	18/07/2023	145	30	233	2	28.41	0.7856	growth			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	18/07/2023	145	30	233	2	29.69	0.9958	growth			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	18/07/2023	145	30	233	2	28.33	0.7235	growth			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	12/07/2023	139	30	233	2	25.22	0.6884	CTmax			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	12/07/2023	139	30	233	2	26.36	0.7597	CTmax			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	12/07/2023	139	30	233	2	34.44	1.5989	CTmax			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	12/07/2023	139	30	233	2	25.29	0.6295	CTmax			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	12/07/2023	139	30	233	2	31.90	1.4721	CTmax			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	7/07/2023	134	30	233	2	28.29	0.8216	Resp			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	13/07/2023	140	30	233	2	29.34	0.9631	Resp			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	14/07/2023	141	30	233	2	34.49	1.5760	Resp			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	18/07/2023	145	31.5	157	1	40.03	2.7900	LN			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	6/07/2023	133	31.5	157	1	29.20	1.1123	CTmax			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	6/07/2023	133	31.5	157	1	32.32	1.6343	CTmax			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	6/07/2023	133	31.5	157	1	35.68	2.0096	CTmax			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	6/07/2023	133	31.5	157	1	na	na	CTmax			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	6/07/2023	133	31.5	157	1	na	na	CTmax			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	7/07/2023	134	31.5	157	1	39.56	2.5064	Resp			
96	CARL338	CARL345	core	Arlington Reef	23/02/2023	14/07/2023	141	31.5	157	1	33.95	1.7159	Resp			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	18/07/2023	145	28.5	342	1	37.42	2.1060	LN			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	18/07/2023	145	28.5	342	1	31.03	1.0920	LN			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	18/07/2023	145	28.5	342	1	29.70	1.0710	LN			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	18/07/2023	145	28.5	342	1	35.08	1.4768	growth			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	18/07/2023	145	28.5	342	1	27.81	0.7341	growth			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	6/07/2023	133	28.5	342	1	30.54	1.2308	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	6/07/2023	133	28.5	342	1	35.58	1.8944	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	6/07/2023	133	28.5	342	1	31.76	1.2834	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	6/07/2023	133	28.5	342	1	31.95	1.2918	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	6/07/2023	133	28.5	342	1	36.10	2.0852	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	13/07/2023	140	28.5	342	2	30.01	1.1308	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	13/07/2023	140	28.5	342	2	33.31	1.5401	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	13/07/2023	140	28.5	342	2	33.12	1.4294	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	13/07/2023	140	28.5	342	2	31.87	1.4118	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	13/07/2023	140	28.5	342	2	34.06	1.6483	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	5/07/2023	132	28.5	342	2	33.91	1.5155	Resp			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	5/07/2023	132	28.5	342	2	30.24	0.9894	Resp			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	18/07/2023	145	30	234	1	33.03	1.4340	LN			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	18/07/2023	145	30	234	1	29.15	1.0510	LN			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	18/07/2023	145	30	234	1	30.38	1.0870	LN			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	18/07/2023	145	30	234	1	29.20	0.8657	growth			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	18/07/2023	145	30	234	1	23.41	0.4675	growth			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	18/07/2023	145	30	234	1	25.74	0.6205	growth			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	18/07/2023	145	30	234	1	22.68	0.4218	growth			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	18/07/2023	145	30	234	1	16.76	0.1804	growth			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	18/07/2023	145	30	234	1	16.15	0.1782	growth			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	7/07/2023	134	30	234	1	34.16	1.5254	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	7/07/2023	134	30	234	1	28.78	0.9182	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	7/07/2023	134	30	234	1	36.10	1.4686	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	7/07/2023	134	30	234	1	26.90	0.8021	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	7/07/2023	134	30	234	1	32.45	1.4141	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	13/07/2023	140	30	234	1	29.31	1.0072	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	13/07/2023	140	30	234	1	32.26	1.4271	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	13/07/2023	140	30	234	1	29.94	1.0710	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	13/07/2023	140	30	234	1	34.05	1.6064	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	13/07/2023	140	30	234	1	29.26	1.0303	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	10/07/2023	137	30	234	1	40.26	2.2131	Resp			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	10/07/2023	137	30	234	1	35.02	1.7088	Resp			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	18/07/2023	145	31.5	324	2	34.13	1.5348	growth			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	18/07/2023	145	31.5	324	2	35.15	1.7432	growth			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	18/07/2023	145	31.5	324	2	34.09	1.5571	growth			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	18/07/2023	145	31.5	324	2	31.65	1.2013	growth			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	18/07/2023	145	31.5	324	2	33.21	1.4829	growth			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	18/07/2023	145	31.5	324	2	30.13	1.0918	growth			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	18/07/2023	145	31.5	324	2	26.63	0.7140	growth			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	6/07/2023	133	31.5	324	2	31.32	1.2576	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	6/07/2023	133	31.5	324	2	29.58	1.0675	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	6/07/2023	133	31.5	324	2	37.76	2.3868	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	6/07/2023	133	31.5	324	2	36.09	1.8633	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	6/07/2023	133	31.5	324	2	35.85	1.9695	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	18/07/2023	145	31.5	258	1	37.25	2.5260	LN			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	18/07/2023	145	31.5	258	1	39.02	2.7150	LN			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	18/07/2023	145	31.5	258	1	30.64	1.2600	LN			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	18/07/2023	145	31.5	258	1	31.48	1.0591	growth			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	18/07/2023	145	31.5	258	1	34.38	1.3858	growth			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	13/07/2023	140	31.5	258	1	26.76	0.7508	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	13/07/2023	140	31.5	258	1	34.31	1.7537	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	13/07/2023	140	31.5	258	1	33.71	1.6623	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	13/07/2023	140	31.5	258	1	38.80	2.6426	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	13/07/2023	140	31.5	258	1	34.19	1.7552	CTmax			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	5/07/2023	132	31.5	324	2	34.81	1.6044	Resp			
99	CARL335	CARL359	core	Arlington Reef	23/02/2023	5/07/2023	132	31.5	324	2	36.12	1.8135	Resp			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	28.5	242	2	38.44	2.1230	LN			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	28.5	242	2	32.01	1.2210	LN			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	28.5	242	2	30.52	0.9960	LN			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	28.5	242	2	35.43	1.4410	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	28.5	242	2	35.09	1.2938	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	28.5	242	2	30.45	0.9459	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	28.5	242	2	33.48	1.1044	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	28.5	242	2	27.11	1.0216	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	28.5	242	2	26.45	0.9855	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	28.5	242	2	26.04	0.9743	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	28.5	242	2	27.06	0.9266	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	28.5	242	2	27.75	1.0735	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	28.5	242	2	24.40	0.8260	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	28.5	242	2	24.12	0.7842	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	28.5	242	2	22.05	0.5966	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	28.5	242	2	20.33	0.5346	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	28.5	242	2	17.36	0.3651	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	28.5	242	2	14.83	0.2618	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	28.5	339	1	28.77	1.3316	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	28.5	339	1	27.22	0.9628	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	28.5	339	1	27.66	1.0663	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	28.5	339	1	30.20	1.5491	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	28.5	339	1	26.94	1.0880	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	28.5	339	1	29.25	1.3790	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	28.5	339	1	26.00	1.0170	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	28.5	339	1	24.56	0.9112	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	12/07/2023	137	28.5	339	1	32.01	1.2934	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	12/07/2023	137	28.5	339	1	29.29	0.9164	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	12/07/2023	137	28.5	339	1	30.80	1.1023	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	12/07/2023	137	28.5	339	1	34.90	1.6314	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	12/07/2023	137	28.5	339	1	33.05	1.4099	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	13/07/2023	138	28.5	339	1	36.92	1.8858	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	13/07/2023	138	28.5	339	1	25.76	1.7833	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	13/07/2023	138	28.5	339	1	34.84	1.6918	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	13/07/2023	138	28.5	339	1	34.75	1.7931	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	13/07/2023	138	28.5	339	1	33.34	1.3782	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	12/07/2023	137	28.5	339	1	38.48	2.1653	Resp			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	12/07/2023	137	28.5	339	1	30.75	1.0649	Resp			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	248	1	35.46	1.7660	LN			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	248	1	35.65	1.7430	LN			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	248	1	31.53	1.1620	LN			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	248	1	34.40	1.3589	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	248	1	28.71	1.2070	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	248	1	26.67	1.0198	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	248	1	28.00	1.0915	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	248	1	25.89	0.8662	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	248	1	22.62	0.6466	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	248	1	18.22	0.4308	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	248	1	22.01	0.5941	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	248	1	18.67	0.4071	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	248	1	20.79	0.4976	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	248	1	16.43	0.3081	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	12/07/2023	137	30	248	1	28.73	0.9072	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	12/07/2023	137	30	248	1	29.85	1.0150	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	12/07/2023	137	30	248	1	29.84	1.0489	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	12/07/2023	137	30	248	1	32.83	1.3797	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	12/07/2023	137	30	248	1	29.37	1.0558	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	135	2	25.96	0.9501	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	135	2	25.64	0.9299	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	135	2	26.56	0.9967	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	135	2	27.24	1.1438	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	135	2	29.86	1.4812	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	135	2	30.44	1.4755	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	135	2	24.88	0.8761	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	135	2	29.22	0.8049	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	135	2	30.54	0.8761	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	135	2	30.35	0.8340	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	135	2	29.91	0.8154	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	135	2	29.21	0.7526	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	135	2	29.12	0.7692	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	30	135	2	27.48	0.6459	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	13/07/2023	138	30	135	2	33.94	1.5099	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	13/07/2023	138	30	135	2	37.99	2.0784	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	13/07/2023	138	30	135	2	32.57	1.3083	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	13/07/2023	138	30	135	2	31.72	1.2737	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	13/07/2023	138	30	135	2	33.16	1.5092	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	10/07/2023	135	30	248	1	36.84	1.9722	Resp			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	10/07/2023	135	30	248	1	33.22	1.3207	Resp			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	14/07/2023	139	30	135	2	30.73	1.0804	Resp			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	31.5	226	2	34.42	1.4100	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	31.5	226	2	32.49	1.2375	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	31.5	226	2	34.52	1.3815	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	31.5	226	2	32.12	1.0790	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	31.5	226	2	30.89	0.9665	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	31.5	226	2	29.00	0.7851	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	31.5	226	2	30.62	0.9581	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	31.5	226	2	31.40	1.0855	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	31.5	226	2	30.55	0.9530	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	31.5	226	2	26.29	0.6029	growth			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	12/07/2023	137	31.5	226	2	28.22	0.8489	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	12/07/2023	137	31.5	226	2	28.62	0.9682	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	12/07/2023	137	31.5	226	2	31.68	1.3656	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	12/07/2023	137	31.5	226	2	31.14	1.2590	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	12/07/2023	137	31.5	226	2	22.87	0.5085	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	31.5	160	2	42.35	3.5280	LN			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	31.5	160	2	38.90	2.5500	LN			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	18/07/2023	143	31.5	160	2	35.27	1.8350	LN			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	13/07/2023	138	31.5	160	2	37.18	2.1037	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	13/07/2023	138	31.5	160	2	29.07	1.0535	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	13/07/2023	138	31.5	160	2	31.72	1.3613	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	13/07/2023	138	31.5	160	2	24.16	0.5903	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	13/07/2023	138	31.5	160	2	23.53	1.4441	CTmax			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	13/07/2023	138	31.5	226	2	35.34	1.4425	Resp			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	13/07/2023	138	31.5	226	2	45.93	4.6508	Resp			
101	LSBI028	LSBI027	leading	St. Bee's Island	25/02/2023	14/07/2023	139	31.5	226	2	31.76	1.3216	Resp			
102	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	27/02/2023	18/07/2023	141	28.5	145	1	45.17	3.0600	growth			
102	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	27/02/2023	18/07/2023	141	28.5	145	1	36.59	1.4868	growth			
102	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	27/02/2023	18/07/2023	141	28.5	145	1	34.12	1.2833	growth			
102	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	27/02/2023	18/07/2023	141	28.5	145	1	33.45	1.2571	growth			
102	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	27/02/2023	18/07/2023	141	28.5	145	1	32.68	1.0641	growth			
102	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	27/02/2023	18/07/2023	141	28.5	145	1	30.78	0.8318	growth			
102	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	27/02/2023	18/07/2023	141	28.5	145	1	31.83	0.9995	growth			
102	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	27/02/2023	18/07/2023	141	28.5	145	1	35.89	1.3844	growth			
102	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	27/02/2023	18/07/2023	141	28.5	145	1	31.17	0.9010	growth			
102	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	27/02/2023	18/07/2023	141	28.5	145	1	31.09	0.8966	growth			
102	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	27/02/2023	18/07/2023	141	28.5	145	1	31.25	1.0102	growth			
102	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	27/02/2023	18/07/2023	141	28.5	145	1	32.76	1.0784	growth			
102	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	27/02/2023	18/07/2023	141	28.5	145	1	30.14	0.8558	growth			
102	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	27/02/2023	18/07/2023	141	28.5	145	1	29.16	0.7175	growth			
102	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	27/02/2023	18/07/2023	141	28.5	145	1	27.96	0.6238	growth			
102	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	27/02/2023	18/07/2023	141	28.5	145	1	27.65	0.6154	growth			
102	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	27/02/2023	18/07/2023	141	28.5	145	1	29.01	0.7036	growth			
102	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	27/02/2023	18/07/2023	141	28.5	145	1	20.46	0.2718	growth			
102	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	27/02/2023	18/07/2023	141	28.5	145	1	18.86	0.1955	growth			
102	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	27/02/2023	18/07/2023	141	28.5	145	1	17.05	0.1411	growth			
